// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 15 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore --nodeReuse:false /p:UseSharedCompilation=false /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/" /p:OutDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:OutputPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:PublishDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/publish/" in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1
// command took 2.85 sec and exited with 0
// start dotnet  build -c Release --no-restore --nodeReuse:false /p:UseSharedCompilation=false /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/" /p:OutDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:OutputPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:PublishDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/publish/" --output "/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1
// command took 35.88 sec and exited with 0
// ***** Done, took 00:00:38 (38.88 sec)   *****
// Found 15 benchmarks:
//   FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.Control_ConnectDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.RelaySocket_CreateBindClose: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.Control_ConnectDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.RelaySocket_CreateBindClose: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
//   FrameworkSetupBenchmarks.Control_ConnectDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
//   FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
//   FrameworkSetupBenchmarks.RelaySocket_CreateBindClose: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
//   FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]

// **************************
// Benchmark: FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync(Sessions: 1)" --job ShortRun --benchmarkId 0 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

ConfidenceInterval = [1.273 ms; 1.338 ms] (CI 99.9%), Margin = 0.033 ms (2.50% of Mean)
Skewness = -0.33, Kurtosis = 0.67, MValue = 2

// ** Remained 6 (40.0%) benchmark(s) to run. Estimated finish 2026-09-22 11:56 (0h 0m from now) **
// **************************
// Benchmark: FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease(Sessions: 100)" --job ShortRun --benchmarkId 9 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 465968.00 ns, 465.9680 us/op
WorkloadJitting  1: 1 op, 9340408.00 ns, 9.3404 ms/op

OverheadJitting  2: 16 op, 379096.00 ns, 23.6935 us/op
WorkloadJitting  2: 16 op, 4638464.00 ns, 289.9040 us/op

WorkloadPilot    1: 16 op, 3881054.00 ns, 242.5659 us/op
WorkloadPilot    2: 32 op, 8318005.00 ns, 259.9377 us/op
WorkloadPilot    3: 64 op, 16922452.00 ns, 264.4133 us/op
WorkloadPilot    4: 128 op, 33351225.00 ns, 260.5564 us/op
WorkloadPilot    5: 256 op, 70056306.00 ns, 273.6574 us/op
WorkloadPilot    6: 512 op, 56428835.00 ns, 110.2126 us/op
WorkloadPilot    7: 1024 op, 48108527.00 ns, 46.9810 us/op
WorkloadPilot    8: 2048 op, 66743577.00 ns, 32.5896 us/op
WorkloadPilot    9: 4096 op, 133773889.00 ns, 32.6596 us/op
WorkloadPilot   10: 8192 op, 269961299.00 ns, 32.9543 us/op
WorkloadPilot   11: 16384 op, 534776726.00 ns, 32.6402 us/op

OverheadWarmup   1: 16384 op, 50434.00 ns, 3.0782 ns/op
OverheadWarmup   2: 16384 op, 46156.00 ns, 2.8171 ns/op
OverheadWarmup   3: 16384 op, 46496.00 ns, 2.8379 ns/op
OverheadWarmup   4: 16384 op, 46396.00 ns, 2.8318 ns/op
OverheadWarmup   5: 16384 op, 98644.00 ns, 6.0208 ns/op
OverheadWarmup   6: 16384 op, 46386.00 ns, 2.8312 ns/op

OverheadActual   1: 16384 op, 46457.00 ns, 2.8355 ns/op
OverheadActual   2: 16384 op, 46366.00 ns, 2.8300 ns/op
OverheadActual   3: 16384 op, 47469.00 ns, 2.8973 ns/op
OverheadActual   4: 16384 op, 46307.00 ns, 2.8264 ns/op
OverheadActual   5: 16384 op, 46126.00 ns, 2.8153 ns/op
OverheadActual   6: 16384 op, 46116.00 ns, 2.8147 ns/op
OverheadActual   7: 16384 op, 47208.00 ns, 2.8813 ns/op
OverheadActual   8: 16384 op, 81151.00 ns, 4.9531 ns/op
OverheadActual   9: 16384 op, 46056.00 ns, 2.8110 ns/op
OverheadActual  10: 16384 op, 46457.00 ns, 2.8355 ns/op
OverheadActual  11: 16384 op, 47188.00 ns, 2.8801 ns/op
OverheadActual  12: 16384 op, 46346.00 ns, 2.8287 ns/op
OverheadActual  13: 16384 op, 46386.00 ns, 2.8312 ns/op
OverheadActual  14: 16384 op, 87658.00 ns, 5.3502 ns/op
OverheadActual  15: 16384 op, 47468.00 ns, 2.8972 ns/op

WorkloadWarmup   1: 16384 op, 548506055.00 ns, 33.4782 us/op
WorkloadWarmup   2: 16384 op, 540025839.00 ns, 32.9606 us/op
WorkloadWarmup   3: 16384 op, 532934914.00 ns, 32.5278 us/op

// BeforeActualRun
WorkloadActual   1: 16384 op, 534020778.00 ns, 32.5940 us/op
WorkloadActual   2: 16384 op, 530473362.00 ns, 32.3775 us/op
WorkloadActual   3: 16384 op, 528109972.00 ns, 32.2333 us/op

// AfterActualRun
WorkloadResult   1: 16384 op, 533974321.00 ns, 32.5912 us/op
WorkloadResult   2: 16384 op, 530426905.00 ns, 32.3747 us/op
WorkloadResult   3: 16384 op, 528063515.00 ns, 32.2304 us/op
// GC:  15 0 0 262144000 16384
// Threading:  0 0 16384

// AfterAll
// Benchmark Process 896491 has exited with code 0.

Mean = 32.399 us, StdErr = 0.105 us (0.32%), N = 3, StdDev = 0.182 us
Min = 32.230 us, Q1 = 32.303 us, Median = 32.375 us, Q3 = 32.483 us, Max = 32.591 us
IQR = 0.180 us, LowerFence = 32.032 us, UpperFence = 32.754 us
ConfidenceInterval = [29.086 us; 35.712 us] (CI 99.9%), Margin = 3.313 us (10.23% of Mean)
Skewness = 0.13, Kurtosis = 0.67, MValue = 2

// ** Remained 5 (33.3%) benchmark(s) to run. Estimated finish 2026-09-22 11:56 (0h 0m from now) **
// **************************
// Benchmark: FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync(Sessions: 1000)" --job ShortRun --benchmarkId 10 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 382823.00 ns, 382.8230 us/op
WorkloadJitting  1: 1 op, 1344666516.00 ns, 1.3447 s/op

OverheadJitting  2: 1 op, 831.00 ns, 831.0000 ns/op
WorkloadJitting  2: 1 op, 1172414824.00 ns, 1.1724 s/op

WorkloadWarmup   1: 1 op, 1150191673.00 ns, 1.1502 s/op
WorkloadWarmup   2: 1 op, 1169436244.00 ns, 1.1694 s/op
WorkloadWarmup   3: 1 op, 1160385642.00 ns, 1.1604 s/op

// BeforeActualRun
WorkloadActual   1: 1 op, 1160125483.00 ns, 1.1601 s/op
WorkloadActual   2: 1 op, 1252594202.00 ns, 1.2526 s/op
WorkloadActual   3: 1 op, 2836665314.00 ns, 2.8367 s/op

// AfterActualRun
WorkloadResult   1: 1 op, 1160125483.00 ns, 1.1601 s/op
WorkloadResult   2: 1 op, 1252594202.00 ns, 1.2526 s/op
WorkloadResult   3: 1 op, 2836665314.00 ns, 2.8367 s/op
// GC:  0 0 0 7951608 1
// Threading:  3011 0 1

// AfterAll
// Benchmark Process 896546 has exited with code 0.

Mean = 1.750 s, StdErr = 0.544 s (31.09%), N = 3, StdDev = 0.942 s
Min = 1.160 s, Q1 = 1.206 s, Median = 1.253 s, Q3 = 2.045 s, Max = 2.837 s
IQR = 0.838 s, LowerFence = -0.051 s, UpperFence = 3.302 s
ConfidenceInterval = [-15.443 s; 18.943 s] (CI 99.9%), Margin = 17.193 s (982.56% of Mean)
Skewness = 0.38, Kurtosis = 0.67, MValue = 2

// ** Remained 4 (26.7%) benchmark(s) to run. Estimated finish 2026-09-22 11:56 (0h 0m from now) **
// **************************
// Benchmark: FrameworkSetupBenchmarks.Control_ConnectDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.Control_ConnectDisposeAsync(Sessions: 1000)" --job ShortRun --benchmarkId 11 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 315929.00 ns, 315.9290 us/op
WorkloadJitting  1: 1 op, 2536313401.00 ns, 2.5363 s/op

OverheadJitting  2: 1 op, 931.00 ns, 931.0000 ns/op
WorkloadJitting  2: 1 op, 2422320003.00 ns, 2.4223 s/op

WorkloadWarmup   1: 1 op, 2412867035.00 ns, 2.4129 s/op
WorkloadWarmup   2: 1 op, 2407723827.00 ns, 2.4077 s/op
WorkloadWarmup   3: 1 op, 2458804019.00 ns, 2.4588 s/op

// BeforeActualRun
WorkloadActual   1: 1 op, 3904953090.00 ns, 3.9050 s/op
WorkloadActual   2: 1 op, 4013754780.00 ns, 4.0138 s/op
WorkloadActual   3: 1 op, 4129886939.00 ns, 4.1299 s/op

// AfterActualRun
WorkloadResult   1: 1 op, 3904953090.00 ns, 3.9050 s/op
WorkloadResult   2: 1 op, 4013754780.00 ns, 4.0138 s/op
WorkloadResult   3: 1 op, 4129886939.00 ns, 4.1299 s/op
// GC:  0 0 0 3792200 1
// Threading:  2016 0 1

// AfterAll
// Benchmark Process 896704 has exited with code 0.

Mean = 4.016 s, StdErr = 0.065 s (1.62%), N = 3, StdDev = 0.112 s
Min = 3.905 s, Q1 = 3.959 s, Median = 4.014 s, Q3 = 4.072 s, Max = 4.130 s
IQR = 0.112 s, LowerFence = 3.791 s, UpperFence = 4.241 s
ConfidenceInterval = [1.964 s; 6.068 s] (CI 99.9%), Margin = 2.052 s (51.10% of Mean)
Skewness = 0.02, Kurtosis = 0.67, MValue = 2

// ** Remained 3 (20.0%) benchmark(s) to run. Estimated finish 2026-09-22 11:56 (0h 0m from now) **
// **************************
// Benchmark: FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync(Sessions: 1000)" --job ShortRun --benchmarkId 12 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 448045.00 ns, 448.0450 us/op
WorkloadJitting  1: 1 op, 4692944086.00 ns, 4.6929 s/op

OverheadJitting  2: 1 op, 812.00 ns, 812.0000 ns/op
WorkloadJitting  2: 1 op, 4466776913.00 ns, 4.4668 s/op

WorkloadWarmup   1: 1 op, 4450644197.00 ns, 4.4506 s/op
WorkloadWarmup   2: 1 op, 4405522681.00 ns, 4.4055 s/op
WorkloadWarmup   3: 1 op, 1121470164.00 ns, 1.1215 s/op

// BeforeActualRun
WorkloadActual   1: 1 op, 3225248303.00 ns, 3.2252 s/op
WorkloadActual   2: 1 op, 1114036795.00 ns, 1.1140 s/op
WorkloadActual   3: 1 op, 1118250585.00 ns, 1.1183 s/op

// AfterActualRun
WorkloadResult   1: 1 op, 3225248303.00 ns, 3.2252 s/op
WorkloadResult   2: 1 op, 1114036795.00 ns, 1.1140 s/op
WorkloadResult   3: 1 op, 1118250585.00 ns, 1.1183 s/op
// GC:  0 0 0 4751232 1
// Threading:  3014 0 1

// AfterAll
// Benchmark Process 896937 has exited with code 0.

Mean = 1.819 s, StdErr = 0.703 s (38.65%), N = 3, StdDev = 1.218 s
Min = 1.114 s, Q1 = 1.116 s, Median = 1.118 s, Q3 = 2.172 s, Max = 3.225 s
IQR = 1.056 s, LowerFence = -0.467 s, UpperFence = 3.755 s
ConfidenceInterval = [-20.396 s; 24.034 s] (CI 99.9%), Margin = 22.215 s (1221.17% of Mean)
Skewness = 0.38, Kurtosis = 0.67, MValue = 2

// ** Remained 2 (13.3%) benchmark(s) to run. Estimated finish 2026-09-22 11:57 (0h 0m from now) **
// **************************
// Benchmark: FrameworkSetupBenchmarks.RelaySocket_CreateBindClose: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.RelaySocket_CreateBindClose(Sessions: 1000)" --job ShortRun --benchmarkId 13 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 328192.00 ns, 328.1920 us/op
WorkloadJitting  1: 1 op, 18730282.00 ns, 18.7303 ms/op

OverheadJitting  2: 16 op, 405406.00 ns, 25.3379 us/op
WorkloadJitting  2: 16 op, 254767387.00 ns, 15.9230 ms/op

WorkloadPilot    1: 16 op, 211350180.00 ns, 13.2094 ms/op
WorkloadPilot    2: 32 op, 445893082.00 ns, 13.9342 ms/op
WorkloadPilot    3: 64 op, 843021186.00 ns, 13.1722 ms/op

OverheadWarmup   1: 64 op, 4017.00 ns, 62.7656 ns/op
OverheadWarmup   2: 64 op, 1433.00 ns, 22.3906 ns/op
OverheadWarmup   3: 64 op, 1122.00 ns, 17.5313 ns/op
OverheadWarmup   4: 64 op, 1433.00 ns, 22.3906 ns/op
OverheadWarmup   5: 64 op, 1342.00 ns, 20.9688 ns/op
OverheadWarmup   6: 64 op, 1242.00 ns, 19.4063 ns/op
OverheadWarmup   7: 64 op, 982.00 ns, 15.3438 ns/op
OverheadWarmup   8: 64 op, 982.00 ns, 15.3438 ns/op
OverheadWarmup   9: 64 op, 972.00 ns, 15.1875 ns/op

OverheadActual   1: 64 op, 1343.00 ns, 20.9844 ns/op
OverheadActual   2: 64 op, 1213.00 ns, 18.9531 ns/op
OverheadActual   3: 64 op, 1203.00 ns, 18.7969 ns/op
OverheadActual   4: 64 op, 1132.00 ns, 17.6875 ns/op
OverheadActual   5: 64 op, 1292.00 ns, 20.1875 ns/op
OverheadActual   6: 64 op, 1483.00 ns, 23.1719 ns/op
OverheadActual   7: 64 op, 1072.00 ns, 16.7500 ns/op
OverheadActual   8: 64 op, 952.00 ns, 14.8750 ns/op
OverheadActual   9: 64 op, 972.00 ns, 15.1875 ns/op
OverheadActual  10: 64 op, 962.00 ns, 15.0313 ns/op
OverheadActual  11: 64 op, 1223.00 ns, 19.1094 ns/op
OverheadActual  12: 64 op, 1202.00 ns, 18.7813 ns/op
OverheadActual  13: 64 op, 972.00 ns, 15.1875 ns/op
OverheadActual  14: 64 op, 882.00 ns, 13.7813 ns/op
OverheadActual  15: 64 op, 881.00 ns, 13.7656 ns/op
OverheadActual  16: 64 op, 851.00 ns, 13.2969 ns/op
OverheadActual  17: 64 op, 882.00 ns, 13.7813 ns/op
OverheadActual  18: 64 op, 1292.00 ns, 20.1875 ns/op
OverheadActual  19: 64 op, 1202.00 ns, 18.7813 ns/op
OverheadActual  20: 64 op, 1223.00 ns, 19.1094 ns/op

WorkloadWarmup   1: 64 op, 864108235.00 ns, 13.5017 ms/op
WorkloadWarmup   2: 64 op, 854708435.00 ns, 13.3548 ms/op
WorkloadWarmup   3: 64 op, 838951225.00 ns, 13.1086 ms/op

// BeforeActualRun
WorkloadActual   1: 64 op, 846761337.00 ns, 13.2306 ms/op
WorkloadActual   2: 64 op, 836297175.00 ns, 13.0671 ms/op
WorkloadActual   3: 64 op, 835140139.00 ns, 13.0491 ms/op

// AfterActualRun
WorkloadResult   1: 64 op, 846760170.00 ns, 13.2306 ms/op
WorkloadResult   2: 64 op, 836296008.00 ns, 13.0671 ms/op
WorkloadResult   3: 64 op, 835138972.00 ns, 13.0490 ms/op
// GC:  2 0 0 36864000 64
// Threading:  0 0 64

// AfterAll
// Benchmark Process 897139 has exited with code 0.

Mean = 13.116 ms, StdErr = 0.058 ms (0.44%), N = 3, StdDev = 0.100 ms
Min = 13.049 ms, Q1 = 13.058 ms, Median = 13.067 ms, Q3 = 13.149 ms, Max = 13.231 ms
IQR = 0.091 ms, LowerFence = 12.922 ms, UpperFence = 13.285 ms
ConfidenceInterval = [11.291 ms; 14.940 ms] (CI 99.9%), Margin = 1.825 ms (13.91% of Mean)
Skewness = 0.37, Kurtosis = 0.67, MValue = 2

// ** Remained 1 (6.7%) benchmark(s) to run. Estimated finish 2026-09-22 11:56 (0h 0m from now) **
// **************************
// Benchmark: FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease(Sessions: 1000)" --job ShortRun --benchmarkId 14 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 364420.00 ns, 364.4200 us/op
WorkloadJitting  1: 1 op, 10859444.00 ns, 10.8594 ms/op

OverheadJitting  2: 16 op, 461310.00 ns, 28.8319 us/op
WorkloadJitting  2: 16 op, 69328502.00 ns, 4.3330 ms/op

WorkloadPilot    1: 16 op, 41841601.00 ns, 2.6151 ms/op
WorkloadPilot    2: 32 op, 78840474.00 ns, 2.4638 ms/op
WorkloadPilot    3: 64 op, 102865725.00 ns, 1.6073 ms/op
WorkloadPilot    4: 128 op, 74961872.00 ns, 585.6396 us/op
WorkloadPilot    5: 256 op, 82666942.00 ns, 322.9177 us/op
WorkloadPilot    6: 512 op, 165232286.00 ns, 322.7193 us/op
