// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 15 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore --nodeReuse:false /p:UseSharedCompilation=false /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/" /p:OutDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:OutputPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:PublishDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/publish/" in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1
// command took 2.89 sec and exited with 0
// start dotnet  build -c Release --no-restore --nodeReuse:false /p:UseSharedCompilation=false /p:Deterministic=true /p:Optimize=true /p:ArtifactsPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/" /p:OutDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:OutputPath="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" /p:PublishDir="/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/publish/" --output "/home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0/" in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1
// command took 34 sec and exited with 0
// ***** Done, took 00:00:37 (37.04 sec)   *****
// Found 15 benchmarks:
//   FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.Control_ConnectDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.RelaySocket_CreateBindClose: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
//   FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.Control_ConnectDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.RelaySocket_CreateBindClose: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=100]
//   FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
//   FrameworkSetupBenchmarks.Control_ConnectDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
//   FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
//   FrameworkSetupBenchmarks.RelaySocket_CreateBindClose: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
//   FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]

// **************************
// Benchmark: FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync(Sessions: 1)" --job ShortRun --benchmarkId 0 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease(Sessions: 100)" --job ShortRun --benchmarkId 9 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 321826.00 ns, 321.8260 us/op
WorkloadJitting  1: 1 op, 9174447.00 ns, 9.1744 ms/op

OverheadJitting  2: 16 op, 364536.00 ns, 22.7835 us/op
WorkloadJitting  2: 16 op, 4909410.00 ns, 306.8381 us/op

WorkloadPilot    1: 16 op, 4091239.00 ns, 255.7024 us/op
WorkloadPilot    2: 32 op, 8507370.00 ns, 265.8553 us/op
WorkloadPilot    3: 64 op, 17216772.00 ns, 269.0121 us/op
WorkloadPilot    4: 128 op, 33978466.00 ns, 265.4568 us/op
WorkloadPilot    5: 256 op, 68189050.00 ns, 266.3635 us/op
WorkloadPilot    6: 512 op, 39841874.00 ns, 77.8162 us/op
WorkloadPilot    7: 1024 op, 47378436.00 ns, 46.2680 us/op
WorkloadPilot    8: 2048 op, 67035374.00 ns, 32.7321 us/op
WorkloadPilot    9: 4096 op, 132751906.00 ns, 32.4101 us/op
WorkloadPilot   10: 8192 op, 265324239.00 ns, 32.3882 us/op
WorkloadPilot   11: 16384 op, 535244799.00 ns, 32.6687 us/op

OverheadWarmup   1: 16384 op, 50606.00 ns, 3.0887 ns/op
OverheadWarmup   2: 16384 op, 46667.00 ns, 2.8483 ns/op
OverheadWarmup   3: 16384 op, 48020.00 ns, 2.9309 ns/op
OverheadWarmup   4: 16384 op, 70954.00 ns, 4.3307 ns/op
OverheadWarmup   5: 16384 op, 48722.00 ns, 2.9738 ns/op
OverheadWarmup   6: 16384 op, 60905.00 ns, 3.7173 ns/op
OverheadWarmup   7: 16384 op, 46507.00 ns, 2.8386 ns/op

OverheadActual   1: 16384 op, 54413.00 ns, 3.3211 ns/op
OverheadActual   2: 16384 op, 48542.00 ns, 2.9628 ns/op
OverheadActual   3: 16384 op, 55365.00 ns, 3.3792 ns/op
OverheadActual   4: 16384 op, 46447.00 ns, 2.8349 ns/op
OverheadActual   5: 16384 op, 46387.00 ns, 2.8312 ns/op
OverheadActual   6: 16384 op, 48621.00 ns, 2.9676 ns/op
OverheadActual   7: 16384 op, 46538.00 ns, 2.8405 ns/op
OverheadActual   8: 16384 op, 46438.00 ns, 2.8344 ns/op
OverheadActual   9: 16384 op, 47089.00 ns, 2.8741 ns/op
OverheadActual  10: 16384 op, 48552.00 ns, 2.9634 ns/op
OverheadActual  11: 16384 op, 46397.00 ns, 2.8318 ns/op
OverheadActual  12: 16384 op, 46397.00 ns, 2.8318 ns/op
OverheadActual  13: 16384 op, 46448.00 ns, 2.8350 ns/op
OverheadActual  14: 16384 op, 48411.00 ns, 2.9548 ns/op
OverheadActual  15: 16384 op, 46397.00 ns, 2.8318 ns/op

WorkloadWarmup   1: 16384 op, 553305803.00 ns, 33.7711 us/op
WorkloadWarmup   2: 16384 op, 553207024.00 ns, 33.7651 us/op
WorkloadWarmup   3: 16384 op, 547220033.00 ns, 33.3997 us/op

// BeforeActualRun
WorkloadActual   1: 16384 op, 536709167.00 ns, 32.7581 us/op
WorkloadActual   2: 16384 op, 532589985.00 ns, 32.5067 us/op
WorkloadActual   3: 16384 op, 536432445.00 ns, 32.7412 us/op

// AfterActualRun
WorkloadResult   1: 16384 op, 536662629.00 ns, 32.7553 us/op
WorkloadResult   2: 16384 op, 532543447.00 ns, 32.5039 us/op
WorkloadResult   3: 16384 op, 536385907.00 ns, 32.7384 us/op
// GC:  15 0 0 262144000 16384
// Threading:  0 0 16384

// AfterAll
// Benchmark Process 890427 has exited with code 0.

Mean = 32.666 us, StdErr = 0.081 us (0.25%), N = 3, StdDev = 0.141 us
Min = 32.504 us, Q1 = 32.621 us, Median = 32.738 us, Q3 = 32.747 us, Max = 32.755 us
IQR = 0.126 us, LowerFence = 32.433 us, UpperFence = 32.935 us
ConfidenceInterval = [30.102 us; 35.230 us] (CI 99.9%), Margin = 2.564 us (7.85% of Mean)
Skewness = -0.38, Kurtosis = 0.67, MValue = 2

// ** Remained 5 (33.3%) benchmark(s) to run. Estimated finish 2026-09-22 11:49 (0h 0m from now) **
// **************************
// Benchmark: FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.RealTransport_CreateDisposeAsync(Sessions: 1000)" --job ShortRun --benchmarkId 10 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 433106.00 ns, 433.1060 us/op
WorkloadJitting  1: 1 op, 1032549192.00 ns, 1.0325 s/op

OverheadJitting  2: 1 op, 921.00 ns, 921.0000 ns/op
WorkloadJitting  2: 1 op, 880893354.00 ns, 880.8934 ms/op

WorkloadWarmup   1: 1 op, 824045400.00 ns, 824.0454 ms/op
WorkloadWarmup   2: 1 op, 778493413.00 ns, 778.4934 ms/op
WorkloadWarmup   3: 1 op, 784115361.00 ns, 784.1154 ms/op

// BeforeActualRun
WorkloadActual   1: 1 op, 767294712.00 ns, 767.2947 ms/op
WorkloadActual   2: 1 op, 871997455.00 ns, 871.9975 ms/op
WorkloadActual   3: 1 op, 2570455399.00 ns, 2.5705 s/op

// AfterActualRun
WorkloadResult   1: 1 op, 767294712.00 ns, 767.2947 ms/op
WorkloadResult   2: 1 op, 871997455.00 ns, 871.9975 ms/op
WorkloadResult   3: 1 op, 2570455399.00 ns, 2.5705 s/op
// GC:  5 4 0 83441856 1
// Threading:  8457 0 1
// Exceptions:  3000

// AfterAll
// Benchmark Process 890458 has exited with code 0.

Mean = 1.403 s, StdErr = 0.584 s (41.65%), N = 3, StdDev = 1.012 s
Min = 0.767 s, Q1 = 0.820 s, Median = 0.872 s, Q3 = 1.721 s, Max = 2.570 s
IQR = 0.902 s, LowerFence = -0.533 s, UpperFence = 3.074 s
ConfidenceInterval = [-17.063 s; 19.869 s] (CI 99.9%), Margin = 18.466 s (1315.95% of Mean)
Skewness = 0.38, Kurtosis = 0.67, MValue = 2

// ** Remained 4 (26.7%) benchmark(s) to run. Estimated finish 2026-09-22 11:49 (0h 0m from now) **
// **************************
// Benchmark: FrameworkSetupBenchmarks.Control_ConnectDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.Control_ConnectDisposeAsync(Sessions: 1000)" --job ShortRun --benchmarkId 11 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 293694.00 ns, 293.6940 us/op
WorkloadJitting  1: 1 op, 2325726761.00 ns, 2.3257 s/op

OverheadJitting  2: 1 op, 1072.00 ns, 1.0720 us/op
WorkloadJitting  2: 1 op, 2201875727.00 ns, 2.2019 s/op

WorkloadWarmup   1: 1 op, 2216895642.00 ns, 2.2169 s/op
WorkloadWarmup   2: 1 op, 2277760523.00 ns, 2.2778 s/op
WorkloadWarmup   3: 1 op, 2226248215.00 ns, 2.2262 s/op

// BeforeActualRun
WorkloadActual   1: 1 op, 3670091618.00 ns, 3.6701 s/op
WorkloadActual   2: 1 op, 3861254965.00 ns, 3.8613 s/op
WorkloadActual   3: 1 op, 3989070325.00 ns, 3.9891 s/op

// AfterActualRun
WorkloadResult   1: 1 op, 3670091618.00 ns, 3.6701 s/op
WorkloadResult   2: 1 op, 3861254965.00 ns, 3.8613 s/op
WorkloadResult   3: 1 op, 3989070325.00 ns, 3.9891 s/op
// GC:  4 3 0 77446992 1
// Threading:  6309 1 1
// Exceptions:  7000

// AfterAll
// Benchmark Process 890575 has exited with code 0.

Mean = 3.840 s, StdErr = 0.093 s (2.41%), N = 3, StdDev = 0.161 s
Min = 3.670 s, Q1 = 3.766 s, Median = 3.861 s, Q3 = 3.925 s, Max = 3.989 s
IQR = 0.159 s, LowerFence = 3.526 s, UpperFence = 4.164 s
ConfidenceInterval = [0.911 s; 6.769 s] (CI 99.9%), Margin = 2.929 s (76.27% of Mean)
Skewness = -0.13, Kurtosis = 0.67, MValue = 2

// ** Remained 3 (20.0%) benchmark(s) to run. Estimated finish 2026-09-22 11:50 (0h 0m from now) **
// **************************
// Benchmark: FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.Control_ConnectAssociateDisposeAsync(Sessions: 1000)" --job ShortRun --benchmarkId 12 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 438206.00 ns, 438.2060 us/op
WorkloadJitting  1: 1 op, 4463181923.00 ns, 4.4632 s/op

OverheadJitting  2: 1 op, 962.00 ns, 962.0000 ns/op
WorkloadJitting  2: 1 op, 4301501655.00 ns, 4.3015 s/op

WorkloadWarmup   1: 1 op, 4156971348.00 ns, 4.1570 s/op
WorkloadWarmup   2: 1 op, 4149843850.00 ns, 4.1498 s/op
WorkloadWarmup   3: 1 op, 4268231302.00 ns, 4.2682 s/op

// BeforeActualRun
WorkloadActual   1: 1 op, 3420725494.00 ns, 3.4207 s/op
WorkloadActual   2: 1 op, 722841484.00 ns, 722.8415 ms/op
WorkloadActual   3: 1 op, 721606887.00 ns, 721.6069 ms/op

// AfterActualRun
WorkloadResult   1: 1 op, 3420725494.00 ns, 3.4207 s/op
WorkloadResult   2: 1 op, 722841484.00 ns, 722.8415 ms/op
WorkloadResult   3: 1 op, 721606887.00 ns, 721.6069 ms/op
// GC:  4 3 0 80311568 1
// Threading:  7941 0 1
// Exceptions:  3000

// AfterAll
// Benchmark Process 890780 has exited with code 0.

Mean = 1.622 s, StdErr = 0.900 s (55.47%), N = 3, StdDev = 1.558 s
Min = 0.722 s, Q1 = 0.722 s, Median = 0.723 s, Q3 = 2.072 s, Max = 3.421 s
IQR = 1.350 s, LowerFence = -1.302 s, UpperFence = 4.096 s
ConfidenceInterval = [-26.802 s; 30.045 s] (CI 99.9%), Margin = 28.423 s (1752.66% of Mean)
Skewness = 0.38, Kurtosis = 0.67, MValue = 2

// ** Remained 2 (13.3%) benchmark(s) to run. Estimated finish 2026-09-22 11:50 (0h 0m from now) **
// **************************
// Benchmark: FrameworkSetupBenchmarks.RelaySocket_CreateBindClose: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.RelaySocket_CreateBindClose(Sessions: 1000)" --job ShortRun --benchmarkId 13 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 341203.00 ns, 341.2030 us/op
WorkloadJitting  1: 1 op, 18989400.00 ns, 18.9894 ms/op

OverheadJitting  2: 16 op, 409291.00 ns, 25.5807 us/op
WorkloadJitting  2: 16 op, 254340133.00 ns, 15.8963 ms/op

WorkloadPilot    1: 16 op, 211815828.00 ns, 13.2385 ms/op
WorkloadPilot    2: 32 op, 448871793.00 ns, 14.0272 ms/op
WorkloadPilot    3: 64 op, 845826022.00 ns, 13.2160 ms/op

OverheadWarmup   1: 64 op, 4448.00 ns, 69.5000 ns/op
OverheadWarmup   2: 64 op, 1192.00 ns, 18.6250 ns/op
OverheadWarmup   3: 64 op, 1002.00 ns, 15.6563 ns/op
OverheadWarmup   4: 64 op, 1232.00 ns, 19.2500 ns/op
OverheadWarmup   5: 64 op, 872.00 ns, 13.6250 ns/op
OverheadWarmup   6: 64 op, 1072.00 ns, 16.7500 ns/op
OverheadWarmup   7: 64 op, 972.00 ns, 15.1875 ns/op

OverheadActual   1: 64 op, 1262.00 ns, 19.7188 ns/op
OverheadActual   2: 64 op, 1173.00 ns, 18.3281 ns/op
OverheadActual   3: 64 op, 1173.00 ns, 18.3281 ns/op
OverheadActual   4: 64 op, 1153.00 ns, 18.0156 ns/op
OverheadActual   5: 64 op, 1172.00 ns, 18.3125 ns/op
OverheadActual   6: 64 op, 882.00 ns, 13.7813 ns/op
OverheadActual   7: 64 op, 1182.00 ns, 18.4688 ns/op
OverheadActual   8: 64 op, 1212.00 ns, 18.9375 ns/op
OverheadActual   9: 64 op, 1152.00 ns, 18.0000 ns/op
OverheadActual  10: 64 op, 1072.00 ns, 16.7500 ns/op
OverheadActual  11: 64 op, 1313.00 ns, 20.5156 ns/op
OverheadActual  12: 64 op, 1223.00 ns, 19.1094 ns/op
OverheadActual  13: 64 op, 872.00 ns, 13.6250 ns/op
OverheadActual  14: 64 op, 891.00 ns, 13.9219 ns/op
OverheadActual  15: 64 op, 872.00 ns, 13.6250 ns/op
OverheadActual  16: 64 op, 861.00 ns, 13.4531 ns/op
OverheadActual  17: 64 op, 1202.00 ns, 18.7813 ns/op
OverheadActual  18: 64 op, 1152.00 ns, 18.0000 ns/op
OverheadActual  19: 64 op, 992.00 ns, 15.5000 ns/op
OverheadActual  20: 64 op, 1192.00 ns, 18.6250 ns/op

WorkloadWarmup   1: 64 op, 870836607.00 ns, 13.6068 ms/op
WorkloadWarmup   2: 64 op, 870518665.00 ns, 13.6019 ms/op
WorkloadWarmup   3: 64 op, 861404457.00 ns, 13.4594 ms/op

// BeforeActualRun
WorkloadActual   1: 64 op, 854011401.00 ns, 13.3439 ms/op
WorkloadActual   2: 64 op, 852554075.00 ns, 13.3212 ms/op
WorkloadActual   3: 64 op, 854385174.00 ns, 13.3498 ms/op

// AfterActualRun
WorkloadResult   1: 64 op, 854010238.50 ns, 13.3439 ms/op
WorkloadResult   2: 64 op, 852552912.50 ns, 13.3211 ms/op
WorkloadResult   3: 64 op, 854384011.50 ns, 13.3498 ms/op
// GC:  2 0 0 36864000 64
// Threading:  0 0 64

// AfterAll
// Benchmark Process 890980 has exited with code 0.

Mean = 13.338 ms, StdErr = 0.009 ms (0.07%), N = 3, StdDev = 0.015 ms
Min = 13.321 ms, Q1 = 13.333 ms, Median = 13.344 ms, Q3 = 13.347 ms, Max = 13.350 ms
IQR = 0.014 ms, LowerFence = 13.311 ms, UpperFence = 13.368 ms
ConfidenceInterval = [13.062 ms; 13.614 ms] (CI 99.9%), Margin = 0.276 ms (2.07% of Mean)
Skewness = -0.32, Kurtosis = 0.67, MValue = 2

// ** Remained 1 (6.7%) benchmark(s) to run. Estimated finish 2026-09-22 11:50 (0h 0m from now) **
// **************************
// Benchmark: FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Sessions=1000]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet WinForward.Benchmarks-ShortRun-1.dll --anonymousPipes 150 151 --benchmarkName "WinForward.Benchmarks.Perf.FrameworkSetupBenchmarks.SelfTraffic_RegisterRelease(Sessions: 1000)" --job ShortRun --benchmarkId 14 in /home/paff/Projects/WinForward/benchmarks/WinForward.Benchmarks/bin/Release/net10.0/WinForward.Benchmarks-ShortRun-1/bin/Release/net10.0
// Failed to set up high priority (Permission denied). In order to run benchmarks with high priority, make sure you have the right permissions.
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.8
// Runtime=.NET 10.0.12 (10.0.12, 10.0.1226.42308), X64 RyuJIT x86-64-v4
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX512 BITALG+VBMI2+VNNI+VPOPCNTDQ,AVX512 IFMA+VBMI,AVX512 F+BW+CD+DQ+VL,AVX2+BMI1+BMI2+F16C+FMA+LZCNT+MOVBE,AVX,SSE3+SSSE3+SSE4.1+SSE4.2+POPCNT,X86Base+SSE+SSE2,AES+PCLMUL,AvxVnni VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 359658.00 ns, 359.6580 us/op
WorkloadJitting  1: 1 op, 11601419.00 ns, 11.6014 ms/op

OverheadJitting  2: 16 op, 373474.00 ns, 23.3421 us/op
WorkloadJitting  2: 16 op, 68248986.00 ns, 4.2656 ms/op

WorkloadPilot    1: 16 op, 43140967.00 ns, 2.6963 ms/op
WorkloadPilot    2: 32 op, 82588675.00 ns, 2.5809 ms/op
WorkloadPilot    3: 64 op, 154213601.00 ns, 2.4096 ms/op
WorkloadPilot    4: 128 op, 84052502.00 ns, 656.6602 us/op
WorkloadPilot    5: 256 op, 83648190.00 ns, 326.7507 us/op
WorkloadPilot    6: 512 op, 169746027.00 ns, 331.5352 us/op
WorkloadPilot    7: 1024 op, 345994347.00 ns, 337.8851 us/op
WorkloadPilot    8: 2048 op, 676432714.00 ns, 330.2894 us/op

OverheadWarmup   1: 2048 op, 10150.00 ns, 4.9561 ns/op
OverheadWarmup   2: 2048 op, 6863.00 ns, 3.3511 ns/op
OverheadWarmup   3: 2048 op, 7024.00 ns, 3.4297 ns/op
OverheadWarmup   4: 2048 op, 6672.00 ns, 3.2578 ns/op
OverheadWarmup   5: 2048 op, 6632.00 ns, 3.2383 ns/op
